YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,COUNTYFIP,STRATA,GQ,RENTGRS,RENTGRS_CPIU_2010
2023,202301,964899,2023001235737,102,2023009648991,36,61,410736,1,7740,5498
2023,202301,964916,2023001236082,231,2023009649161,36,5,421236,1,1900,1350
2023,202301,964927,2023001236334,80,2023009649271,36,81,440536,1,2700,1918
2023,202301,964927,2023001236334,80,2023009649271,36,81,440536,1,2700,1918
2023,202301,964929,2023001236346,150,2023009649291,36,61,410436,1,3700,2628
2023,202301,964930,2023001236347,83,2023009649301,36,81,440136,1,3140,2230
2023,202301,964933,2023001236407,240,2023009649331,36,61,410836,1,2570,1825
2023,202301,964936,2023001236454,56,2023009649361,36,47,431136,1,1040,739
2023,202301,964936,2023001236454,56,2023009649361,36,47,431136,1,1040,739
2023,202301,964937,2023001236477,156,2023009649371,36,47,430136,1,4500,3196
2023,202301,964937,2023001236477,156,2023009649371,36,47,430136,1,4500,3196
2023,202301,964937,2023001236477,156,2023009649371,36,47,430136,1,4500,3196
2023,202301,964948,2023001236693,428,2023009649481,36,5,422136,1,840,597
2023,202301,964950,2023001236735,430,2023009649501,36,47,430136,1,1860,1321
2023,202301,964950,2023001236735,430,2023009649501,36,47,430136,1,1860,1321
2023,202301,964950,2023001236735,430,2023009649501,36,47,430136,1,1860,1321
2023,202301,964953,2023001236813,198,2023009649531,36,47,431436,1,2280,1619
2023,202301,964953,2023001236813,198,2023009649531,36,47,431436,1,2280,1619
2023,202301,964953,2023001236813,198,2023009649531,36,47,431436,1,2280,1619
2023,202301,964972,2023001237155,234,2023009649721,36,47,430536,1,160,114
2023,202301,964972,2023001237155,234,2023009649721,36,47,430536,1,160,114
2023,202301,964973,2023001237159,137,2023009649731,36,61,410736,1,5860,4162
2023,202301,964973,2023001237159,137,2023009649731,36,61,410736,1,5860,4162
2023,202301,964973,2023001237159,137,2023009649731,36,61,410736,1,5860,4162
2023,202301,964983,2023001237495,104,2023009649831,36,47,430336,1,4420,3139
2023,202301,964983,2023001237495,104,2023009649831,36,47,430336,1,4420,3139
2023,202301,964984,2023001237502,31,2023009649841,36,47,430236,1,2800,1989
2023,202301,964985,2023001237515,138,2023009649851,36,47,431236,1,1640,1165
2023,202301,964985,2023001237515,138,2023009649851,36,47,431236,1,1640,1165
2023,202301,964985,2023001237515,138,2023009649851,36,47,431236,1,1640,1165
2023,202301,964988,2023001237673,99,2023009649881,36,47,430336,1,1230,874
2023,202301,964988,2023001237673,99,2023009649881,36,47,430336,1,1230,874
2023,202301,965000,2023001237910,61,2023009650001,36,5,420936,1,1520,1080
2023,202301,965000,2023001237910,61,2023009650001,36,5,420936,1,1520,1080
2023,202301,965000,2023001237910,61,2023009650001,36,5,420936,1,1520,1080
2023,202301,965000,2023001237910,61,2023009650001,36,5,420936,1,1520,1080
2023,202301,965000,2023001237910,61,2023009650001,36,5,420936,1,1520,1080
2023,202301,965000,2023001237910,61,2023009650001,36,5,420936,1,1520,1080
2023,202301,965000,2023001237910,61,2023009650001,36,5,420936,1,1520,1080
2023,202301,965002,2023001237936,56,2023009650021,36,81,441236,1,1860,1321
2023,202301,965002,2023001237936,56,2023009650021,36,81,441236,1,1860,1321
2023,202301,965004,2023001237971,163,2023009650041,36,81,440536,1,2850,2024
2023,202301,965004,2023001237971,163,2023009650041,36,81,440536,1,2850,2024
2023,202301,965004,2023001237971,163,2023009650041,36,81,440536,1,2850,2024
2023,202301,965004,2023001237971,163,2023009650041,36,81,440536,1,2850,2024
2023,202301,965021,2023001238147,76,2023009650211,36,61,411236,1,1960,1392
2023,202301,965021,2023001238147,76,2023009650211,36,61,411236,1,1960,1392
2023,202301,965027,2023001238219,289,2023009650271,36,81,440136,1,2200,1563
2023,202301,965036,2023001238421,258,2023009650361,36,47,431136,1,1280,909
2023,202301,965036,2023001238421,258,2023009650361,36,47,431136,1,1280,909
2023,202301,965036,2023001238421,258,2023009650361,36,47,431136,1,1280,909
2023,202301,965036,2023001238421,258,2023009650361,36,47,431136,1,1280,909
2023,202301,965036,2023001238421,258,2023009650361,36,47,431136,1,1280,909
2023,202301,965042,2023001238485,157,2023009650421,36,47,431536,1,250,178
2023,202301,965042,2023001238485,157,2023009650421,36,47,431536,1,250,178
2023,202301,965051,2023001238646,167,2023009650511,36,61,410436,1,7600,5398
2023,202301,965051,2023001238646,167,2023009650511,36,61,410436,1,7600,5398
2023,202301,965051,2023001238646,167,2023009650511,36,61,410436,1,7600,5398
2023,202301,965055,2023001238724,88,2023009650551,36,47,431836,1,2000,1421
2023,202301,965055,2023001238724,88,2023009650551,36,47,431836,1,2000,1421
2023,202301,965055,2023001238724,88,2023009650551,36,47,431836,1,2000,1421
2023,202301,965065,2023001238872,332,2023009650651,36,61,410336,1,700,497
2023,202301,965065,2023001238872,332,2023009650651,36,61,410336,1,700,497
2023,202301,965073,2023001239063,98,2023009650731,36,47,430336,1,2170,1541
2023,202301,965073,2023001239063,98,2023009650731,36,47,430336,1,2170,1541
2023,202301,965080,2023001239189,48,2023009650801,36,47,430136,1,1700,1207
2023,202301,965080,2023001239189,48,2023009650801,36,47,430136,1,1700,1207
2023,202301,965085,2023001239256,67,2023009650851,36,81,440736,1,1500,1065
2023,202301,965085,2023001239256,67,2023009650851,36,81,440736,1,1500,1065
2023,202301,965087,2023001239266,49,2023009650871,36,81,441036,1,1770,1257
2023,202301,965087,2023001239266,49,2023009650871,36,81,441036,1,1770,1257
2023,202301,965091,2023001239330,56,2023009650911,36,5,420836,1,1840,1307
2023,202301,965091,2023001239330,56,2023009650911,36,5,420836,1,1840,1307
2023,202301,965091,2023001239330,56,2023009650911,36,5,420836,1,1840,1307
2023,202301,965091,2023001239330,56,2023009650911,36,5,420836,1,1840,1307
2023,202301,965091,2023001239330,56,2023009650911,36,5,420836,1,1840,1307
2023,202301,965105,2023001239575,40,2023009651051,36,47,430636,1,2870,2039
2023,202301,965115,2023001239827,267,2023009651151,36,5,422136,1,910,646
2023,202301,965115,2023001239827,267,2023009651151,36,5,422136,1,910,646
2023,202301,965116,2023001239850,116,2023009651161,36,81,440636,1,1890,1342
2023,202301,965120,2023001239985,235,2023009651201,36,61,410336,1,3550,2522
2023,202301,965124,2023001240146,131,2023009651241,36,5,426336,1,240,170
2023,202301,965124,2023001240146,131,2023009651241,36,5,426336,1,240,170
2023,202301,965126,2023001240184,93,2023009651261,36,81,440136,1,2130,1513
2023,202301,965126,2023001240184,93,2023009651261,36,81,440136,1,2130,1513
2023,202301,965126,2023001240184,93,2023009651261,36,81,440136,1,2130,1513
2023,202301,965146,2023001240695,188,2023009651461,36,47,431436,1,2520,1790
2023,202301,965150,2023001240782,212,2023009651501,36,5,421036,1,1680,1193
2023,202301,965153,2023001240796,73,2023009651531,36,61,410436,1,5680,4034
2023,202301,965169,2023001241075,242,2023009651691,36,47,430836,1,670,476
2023,202301,965171,2023001241114,159,2023009651711,36,47,431236,1,490,348
2023,202301,965173,2023001241128,105,2023009651731,36,81,441236,1,1100,781
2023,202301,965173,2023001241128,105,2023009651731,36,81,441236,1,1100,781
2023,202301,965182,2023001241322,99,2023009651821,36,47,431136,1,1920,1364
2023,202301,965182,2023001241322,99,2023009651821,36,47,431136,1,1920,1364
2023,202301,965182,2023001241322,99,2023009651821,36,47,431136,1,1920,1364
2023,202301,965183,2023001241349,49,2023009651831,36,47,431736,1,2430,1726
2023,202301,965183,2023001241349,49,2023009651831,36,47,431736,1,2430,1726
2023,202301,965183,2023001241349,49,2023009651831,36,47,431736,1,2430,1726
2023,202301,965187,2023001241559,68,2023009651871,36,5,422136,1,190,135
2023,202301,965188,2023001241577,82,2023009651881,36,61,410336,1,5800,4120
2023,202301,965188,2023001241577,82,2023009651881,36,61,410336,1,5800,4120
2023,202301,965197,2023001241870,91,2023009651971,36,47,431236,1,4280,3040
2023,202301,965197,2023001241870,91,2023009651971,36,47,431236,1,4280,3040
2023,202301,965197,2023001241870,91,2023009651971,36,47,431236,1,4280,3040
2023,202301,965197,2023001241870,91,2023009651971,36,47,431236,1,4280,3040
2023,202301,965200,2023001241956,38,2023009652001,36,81,440136,1,1950,1385
2023,202301,965200,2023001241956,38,2023009652001,36,81,440136,1,1950,1385
2023,202301,965200,2023001241956,38,2023009652001,36,81,440136,1,1950,1385
2023,202301,965200,2023001241956,38,2023009652001,36,81,440136,1,1950,1385
2023,202301,965204,2023001241992,51,2023009652041,36,47,431536,1,1310,930
2023,202301,965214,2023001242140,257,2023009652141,36,61,410836,1,3270,2323
2023,202301,965221,2023001242277,83,2023009652211,36,47,430336,1,3000,2131
2023,202301,965221,2023001242277,83,2023009652211,36,47,430336,1,3000,2131
2023,202301,965221,2023001242277,83,2023009652211,36,47,430336,1,3000,2131
2023,202301,965221,2023001242277,83,2023009652211,36,47,430336,1,3000,2131
2023,202301,965221,2023001242277,83,2023009652211,36,47,430336,1,3000,2131
2023,202301,965221,2023001242277,83,2023009652211,36,47,430336,1,3000,2131
2023,202301,965221,2023001242277,83,2023009652211,36,47,430336,1,3000,2131
2023,202301,965221,2023001242277,83,2023009652211,36,47,430336,1,3000,2131
2023,202301,965222,2023001242305,109,2023009652221,36,85,450136,1,1890,1342
2023,202301,965222,2023001242305,109,2023009652221,36,85,450136,1,1890,1342
2023,202301,965222,2023001242305,109,2023009652221,36,85,450136,1,1890,1342
2023,202301,965226,2023001242437,215,2023009652261,36,5,420536,1,1150,817
2023,202301,965228,2023001242445,109,2023009652281,36,61,411036,1,1900,1350
2023,202301,965229,2023001242449,136,2023009652291,36,61,410436,1,5550,3942
2023,202301,965229,2023001242449,136,2023009652291,36,61,410436,1,5550,3942
2023,202301,965236,2023001242596,107,2023009652361,36,81,440236,1,5160,3665
2023,202301,965236,2023001242596,107,2023009652361,36,81,440236,1,5160,3665
2023,202301,965237,2023001242625,59,2023009652371,36,61,410936,1,280,199
2023,202301,965242,2023001242691,143,2023009652421,36,5,422136,1,170,121
2023,202301,965247,2023001242798,334,2023009652471,36,5,420436,1,1060,753
2023,202301,965247,2023001242798,334,2023009652471,36,5,420436,1,1060,753
2023,202301,965247,2023001242798,334,2023009652471,36,5,420436,1,1060,753
2023,202301,965261,2023001242954,143,2023009652611,36,5,420936,1,1820,1293
2023,202301,965271,2023001243176,73,2023009652711,36,81,441136,1,2314,1644
2023,202301,965271,2023001243176,73,2023009652711,36,81,441136,1,2314,1644
2023,202301,965271,2023001243176,73,2023009652711,36,81,441136,1,2314,1644
2023,202301,965271,2023001243176,73,2023009652711,36,81,441136,1,2314,1644
2023,202301,965286,2023001243340,144,2023009652861,36,61,410936,1,2500,1776
2023,202301,965286,2023001243340,144,2023009652861,36,61,410936,1,2500,1776
2023,202301,965287,2023001243376,102,2023009652871,36,61,411036,1,600,426
2023,202301,965295,2023001243535,33,2023009652951,36,5,421236,1,1900,1350
2023,202301,965304,2023001243611,69,2023009653041,36,47,431436,1,2130,1513
2023,202301,965304,2023001243611,69,2023009653041,36,47,431436,1,2130,1513
2023,202301,965304,2023001243611,69,2023009653041,36,47,431436,1,2130,1513
2023,202301,965304,2023001243611,69,2023009653041,36,47,431436,1,2130,1513
2023,202301,965309,2023001243787,63,2023009653091,36,5,421236,1,1700,1207
2023,202301,965309,2023001243787,63,2023009653091,36,5,421236,1,1700,1207
2023,202301,965309,2023001243787,63,2023009653091,36,5,421236,1,1700,1207
2023,202301,965309,2023001243787,63,2023009653091,36,5,421236,1,1700,1207
2023,202301,965309,2023001243787,63,2023009653091,36,5,421236,1,1700,1207
2023,202301,965313,2023001243861,60,2023009653131,36,47,430436,1,1920,1364
2023,202301,965315,2023001243948,206,2023009653151,36,47,431536,1,1910,1357
2023,202301,965315,2023001243948,206,2023009653151,36,47,431536,1,1910,1357
2023,202301,965325,2023001244063,67,2023009653251,36,81,440236,1,1780,1264
2023,202301,965325,2023001244063,67,2023009653251,36,81,440236,1,1780,1264
2023,202301,965325,2023001244063,67,2023009653251,36,81,440236,1,1780,1264
2023,202301,965325,2023001244063,67,2023009653251,36,81,440236,1,1780,1264
2023,202301,965325,2023001244063,67,2023009653251,36,81,440236,1,1780,1264
2023,202301,965334,2023001244232,149,2023009653341,36,81,440736,1,1400,994
2023,202301,965335,2023001244234,209,2023009653351,36,61,410736,1,220,156
2023,202301,965343,2023001244394,244,2023009653431,36,81,440436,1,3400,2415
2023,202301,965343,2023001244394,244,2023009653431,36,81,440436,1,3400,2415
2023,202301,965343,2023001244394,244,2023009653431,36,81,440436,1,3400,2415
2023,202301,965343,2023001244394,244,2023009653431,36,81,440436,1,3400,2415
2023,202301,965345,2023001244408,51,2023009653451,36,61,416536,1,7670,5448
2023,202301,965345,2023001244408,51,2023009653451,36,61,416536,1,7670,5448
2023,202301,965345,2023001244408,51,2023009653451,36,61,416536,1,7670,5448
2023,202301,965345,2023001244408,51,2023009653451,36,61,416536,1,7670,5448
2023,202301,965346,2023001244455,98,2023009653461,36,47,431836,1,570,405
2023,202301,965346,2023001244455,98,2023009653461,36,47,431836,1,570,405
2023,202301,965348,2023001244469,200,2023009653481,36,85,450136,1,1390,987
2023,202301,965349,2023001244495,86,2023009653491,36,61,410736,1,7900,5611
2023,202301,965349,2023001244495,86,2023009653491,36,61,410736,1,7900,5611
2023,202301,965349,2023001244495,86,2023009653491,36,61,410736,1,7900,5611
2023,202301,965349,2023001244495,86,2023009653491,36,61,410736,1,7900,5611
2023,202301,965349,2023001244495,86,2023009653491,36,61,410736,1,7900,5611
2023,202301,965350,2023001244531,53,2023009653501,36,81,440536,1,1540,1094
2023,202301,965353,2023001244568,216,2023009653531,36,85,450336,1,1673,1188
2023,202301,965353,2023001244568,216,2023009653531,36,85,450336,1,1673,1188
2023,202301,965353,2023001244568,216,2023009653531,36,85,450336,1,1673,1188
2023,202301,965353,2023001244568,216,2023009653531,36,85,450336,1,1673,1188
2023,202301,965356,2023001244639,515,2023009653561,36,61,410336,1,4700,3338
2023,202301,965358,2023001244676,104,2023009653581,36,47,431436,1,1030,732
2023,202301,965358,2023001244676,104,2023009653581,36,47,431436,1,1030,732
2023,202301,965358,2023001244676,104,2023009653581,36,47,431436,1,1030,732
2023,202301,965358,2023001244676,104,2023009653581,36,47,431436,1,1030,732
2023,202301,965378,2023001245125,152,2023009653781,36,81,440736,1,2220,1577
2023,202301,965380,2023001245150,37,2023009653801,36,47,431436,1,1890,1342
2023,202301,965384,2023001245206,311,2023009653841,36,61,416536,1,2550,1811
2023,202301,965390,2023001245325,133,2023009653901,36,81,441236,1,880,625
2023,202301,965390,2023001245325,133,2023009653901,36,81,441236,1,880,625
2023,202301,965390,2023001245325,133,2023009653901,36,81,441236,1,880,625
2023,202301,965390,2023001245325,133,2023009653901,36,81,441236,1,880,625
2023,202301,965390,2023001245325,133,2023009653901,36,81,441236,1,880,625
2023,202301,965391,2023001245335,306,2023009653911,36,5,420936,1,1750,1243
2023,202301,965394,2023001245358,175,2023009653941,36,85,450136,1,1760,1250
2023,202301,965394,2023001245358,175,2023009653941,36,85,450136,1,1760,1250
2023,202301,965397,2023001245444,141,2023009653971,36,81,440336,1,570,405
2023,202301,965400,2023001245518,118,2023009654001,36,47,430236,1,1100,781
2023,202301,965400,2023001245518,118,2023009654001,36,47,430236,1,1100,781
2023,202301,965401,2023001245519,960,2023009654011,36,61,411036,1,1300,923
2023,202301,965403,2023001245550,81,2023009654031,36,47,430336,1,2430,1726
2023,202301,965403,2023001245550,81,2023009654031,36,47,430336,1,2430,1726
2023,202301,965417,2023001245757,48,2023009654171,36,47,431536,1,1580,1122
2023,202301,965417,2023001245757,48,2023009654171,36,47,431536,1,1580,1122
2023,202301,965419,2023001245811,430,2023009654191,36,47,430536,1,1270,902
2023,202301,965419,2023001245811,430,2023009654191,36,47,430536,1,1270,902
2023,202301,965419,2023001245811,430,2023009654191,36,47,430536,1,1270,902
2023,202301,965419,2023001245811,430,2023009654191,36,47,430536,1,1270,902
2023,202301,965424,2023001245869,92,2023009654241,36,47,431136,1,2163,1536
2023,202301,965424,2023001245869,92,2023009654241,36,47,431136,1,2163,1536
2023,202301,965424,2023001245869,92,2023009654241,36,47,431136,1,2163,1536
2023,202301,965424,2023001245869,92,2023009654241,36,47,431136,1,2163,1536
2023,202301,965424,2023001245869,92,2023009654241,36,47,431136,1,2163,1536
2023,202301,965429,2023001245958,44,2023009654291,36,81,440636,1,2040,1449
2023,202301,965429,2023001245958,44,2023009654291,36,81,440636,1,2040,1449
2023,202301,965429,2023001245958,44,2023009654291,36,81,440636,1,2040,1449
2023,202301,965441,2023001246164,173,2023009654411,36,85,450236,1,2700,1918
2023,202301,965441,2023001246164,173,2023009654411,36,85,450236,1,2700,1918
2023,202301,965441,2023001246164,173,2023009654411,36,85,450236,1,2700,1918
2023,202301,965441,2023001246164,173,2023009654411,36,85,450236,1,2700,1918
2023,202301,965441,2023001246164,173,2023009654411,36,85,450236,1,2700,1918
2023,202301,965445,2023001246186,105,2023009654451,36,47,430536,1,950,675
2023,202301,965448,2023001246273,101,2023009654481,36,47,430336,1,1670,1186
2023,202301,965452,2023001246367,164,2023009654521,36,61,412136,1,3800,2699
2023,202301,965452,2023001246367,164,2023009654521,36,61,412136,1,3800,2699
2023,202301,965471,2023001246594,39,2023009654711,36,81,440436,1,1560,1108
2023,202301,965471,2023001246594,39,2023009654711,36,81,440436,1,1560,1108
2023,202301,965471,2023001246594,39,2023009654711,36,81,440436,1,1560,1108
2023,202301,965471,2023001246594,39,2023009654711,36,81,440436,1,1560,1108
2023,202301,965471,2023001246594,39,2023009654711,36,81,440436,1,1560,1108
2023,202301,965473,2023001246613,56,2023009654731,36,61,411236,1,2200,1563
2023,202301,965473,2023001246613,56,2023009654731,36,61,411236,1,2200,1563
2023,202301,965473,2023001246613,56,2023009654731,36,61,411236,1,2200,1563
2023,202301,965473,2023001246613,56,2023009654731,36,61,411236,1,2200,1563
2023,202301,965477,2023001246692,95,2023009654771,36,81,440136,1,2160,1534
2023,202301,965477,2023001246692,95,2023009654771,36,81,440136,1,2160,1534
2023,202301,965478,2023001246700,267,2023009654781,36,81,440536,1,2400,1705
2023,202301,965478,2023001246700,267,2023009654781,36,81,440536,1,2400,1705
2023,202301,965478,2023001246700,267,2023009654781,36,81,440536,1,2400,1705
2023,202301,965489,2023001246912,283,2023009654891,36,81,440536,1,1320,938
2023,202301,965489,2023001246912,283,2023009654891,36,81,440536,1,1320,938
2023,202301,965489,2023001246912,283,2023009654891,36,81,440536,1,1320,938
2023,202301,965489,2023001246912,283,2023009654891,36,81,440536,1,1320,938
2023,202301,965489,2023001246912,283,2023009654891,36,81,440536,1,1320,938
2023,202301,965513,2023001247332,214,2023009655131,36,61,410836,1,140,99
2023,202301,965523,2023001247467,280,2023009655231,36,47,431536,1,800,568
2023,202301,965523,2023001247467,280,2023009655231,36,47,431536,1,800,568
2023,202301,965528,2023001247527,125,2023009655281,36,47,430536,2,1500,1065
2023,202301,965528,2023001247527,125,2023009655281,36,47,430536,2,1500,1065
2023,202301,965528,2023001247527,125,2023009655281,36,47,430536,2,1500,1065
2023,202301,965528,2023001247527,125,2023009655281,36,47,430536,2,1500,1065
2023,202301,965528,2023001247527,125,2023009655281,36,47,430536,2,1500,1065
2023,202301,965528,2023001247527,125,2023009655281,36,47,430536,2,1500,1065
2023,202301,965528,2023001247527,125,2023009655281,36,47,430536,2,1500,1065
2023,202301,965534,2023001247617,275,2023009655341,36,47,430436,1,2670,1896
2023,202301,965534,2023001247617,275,2023009655341,36,47,430436,1,2670,1896
2023,202301,965535,2023001247640,78,2023009655351,36,61,411236,1,2560,1818
2023,202301,965535,2023001247640,78,2023009655351,36,61,411236,1,2560,1818
2023,202301,965538,2023001247681,67,2023009655381,36,81,440836,1,1270,902
2023,202301,965538,2023001247681,67,2023009655381,36,81,440836,1,1270,902
2023,202301,965540,2023001247700,90,2023009655401,36,47,431536,1,2050,1456
2023,202301,965540,2023001247700,90,2023009655401,36,47,431536,1,2050,1456
2023,202301,965548,2023001247845,81,2023009655481,36,81,440336,1,670,476
2023,202301,965554,2023001247921,118,2023009655541,36,47,431636,1,1780,1264
2023,202301,965554,2023001247921,118,2023009655541,36,47,431636,1,1780,1264
2023,202301,965554,2023001247921,118,2023009655541,36,47,431636,1,1780,1264
2023,202301,965554,2023001247921,118,2023009655541,36,47,431636,1,1780,1264
2023,202301,965555,2023001247928,102,2023009655551,36,81,440736,1,1950,1385
2023,202301,965555,2023001247928,102,2023009655551,36,81,440736,1,1950,1385
2023,202301,965556,2023001248000,93,2023009655561,36,5,420436,1,2110,1499
2023,202301,965556,2023001248000,93,2023009655561,36,5,420436,1,2110,1499
2023,202301,965558,2023001248039,492,2023009655581,36,61,410436,1,2260,1605
2023,202301,965562,2023001248094,96,2023009655621,36,81,440136,1,2760,1960
2023,202301,965562,2023001248094,96,2023009655621,36,81,440136,1,2760,1960
2023,202301,965566,2023001248170,159,2023009655661,36,47,430636,1,110,78
2023,202301,965566,2023001248170,159,2023009655661,36,47,430636,1,110,78
2023,202301,965571,2023001248267,158,2023009655711,36,47,431336,1,670,476
2023,202301,965574,2023001248321,60,2023009655741,36,81,440436,1,1960,1392
2023,202301,965574,2023001248321,60,2023009655741,36,81,440436,1,1960,1392
2023,202301,965589,2023001248622,50,2023009655891,36,5,420836,1,1870,1328
2023,202301,965589,2023001248622,50,2023009655891,36,5,420836,1,1870,1328
2023,202301,965590,2023001248649,108,2023009655901,36,81,440636,1,1640,1165
2023,202301,965599,2023001248841,337,2023009655991,36,47,431436,1,1740,1236
2023,202301,965614,2023001249089,73,2023009656141,36,47,431836,1,3480,2472
2023,202301,965614,2023001249089,73,2023009656141,36,47,431836,1,3480,2472
2023,202301,965626,2023001249373,130,2023009656261,36,61,410836,1,5050,3587
2023,202301,965627,2023001249403,114,2023009656271,36,47,430836,1,2260,1605
2023,202301,965627,2023001249403,114,2023009656271,36,47,430836,1,2260,1605
2023,202301,965627,2023001249403,114,2023009656271,36,47,430836,1,2260,1605
2023,202301,965627,2023001249403,114,2023009656271,36,47,430836,1,2260,1605
2023,202301,965627,2023001249403,114,2023009656271,36,47,430836,1,2260,1605
2023,202301,965627,2023001249403,114,2023009656271,36,47,430836,1,2260,1605
2023,202301,965627,2023001249403,114,2023009656271,36,47,430836,1,2260,1605
2023,202301,965629,2023001249444,634,2023009656291,36,61,410436,1,410,291
2023,202301,965629,2023001249444,634,2023009656291,36,61,410436,1,410,291
2023,202301,965642,2023001249659,91,2023009656421,36,61,412136,1,860,611
2023,202301,965642,2023001249659,91,2023009656421,36,61,412136,1,860,611
2023,202301,965642,2023001249659,91,2023009656421,36,61,412136,1,860,611
2023,202301,965643,2023001249668,116,2023009656431,36,61,410836,1,1080,767
2023,202301,965650,2023001249835,158,2023009656501,36,61,411136,1,1030,732
2023,202301,965650,2023001249835,158,2023009656501,36,61,411136,1,1030,732
2023,202301,965655,2023001249937,103,2023009656551,36,81,441236,1,1660,1179
2023,202301,965655,2023001249937,103,2023009656551,36,81,441236,1,1660,1179
2023,202301,965665,2023001250046,207,2023009656651,36,61,410736,1,7850,5576
2023,202301,965665,2023001250046,207,2023009656651,36,61,410736,1,7850,5576
2023,202301,965665,2023001250046,207,2023009656651,36,61,410736,1,7850,5576
2023,202301,965666,2023001250069,148,2023009656661,36,81,440736,1,1300,923
2023,202301,965666,2023001250069,148,2023009656661,36,81,440736,1,1300,923
2023,202301,965666,2023001250069,148,2023009656661,36,81,440736,1,1300,923
2023,202301,965666,2023001250069,148,2023009656661,36,81,440736,1,1300,923
2023,202301,965666,2023001250069,148,2023009656661,36,81,440736,1,1300,923
2023,202301,965668,2023001250151,221,2023009656681,36,47,430136,1,230,163
2023,202301,965668,2023001250151,221,2023009656681,36,47,430136,1,230,163
2023,202301,965681,2023001250507,359,2023009656811,36,61,410436,1,6100,4333
2023,202301,965689,2023001250667,55,2023009656891,36,81,440536,1,1810,1286
2023,202301,965689,2023001250667,55,2023009656891,36,81,440536,1,1810,1286
2023,202301,965703,2023001250991,169,2023009657031,36,61,410836,1,2350,1669
2023,202301,965714,2023001251380,50,2023009657141,36,81,440536,1,600,426
2023,202301,965721,2023001251475,215,2023009657211,36,81,440336,1,2160,1534
2023,202301,965721,2023001251475,215,2023009657211,36,81,440336,1,2160,1534
2023,202301,965721,2023001251475,215,2023009657211,36,81,440336,1,2160,1534
2023,202301,965721,2023001251475,215,2023009657211,36,81,440336,1,2160,1534
2023,202301,965721,2023001251475,215,2023009657211,36,81,440336,1,2160,1534
2023,202301,965722,2023001251488,231,2023009657221,36,85,450136,1,1910,1357
2023,202301,965722,2023001251488,231,2023009657221,36,85,450136,1,1910,1357
2023,202301,965722,2023001251488,231,2023009657221,36,85,450136,1,1910,1357
2023,202301,965731,2023001251638,324,2023009657311,36,5,422136,1,1550,1101
2023,202301,965731,2023001251638,324,2023009657311,36,5,422136,1,1550,1101
2023,202301,965731,2023001251638,324,2023009657311,36,5,422136,1,1550,1101
2023,202301,965741,2023001251732,70,2023009657411,36,61,410336,1,1540,1094
2023,202301,965741,2023001251732,70,2023009657411,36,61,410336,1,1540,1094
2023,202301,965750,2023001251810,141,2023009657501,36,61,411036,1,2920,2074
2023,202301,965750,2023001251810,141,2023009657501,36,61,411036,1,2920,2074
2023,202301,965754,2023001251879,81,2023009657541,36,61,410936,1,1000,710
2023,202301,965754,2023001251879,81,2023009657541,36,61,410936,1,1000,710
2023,202301,965760,2023001251971,203,2023009657601,36,81,440336,1,1340,952
2023,202301,965768,2023001252176,154,2023009657681,36,47,430436,1,2580,1833
2023,202301,965785,2023001252342,467,2023009657851,36,47,431436,1,360,256
2023,202301,965785,2023001252342,467,2023009657851,36,47,431436,1,360,256
2023,202301,965787,2023001252362,84,2023009657871,36,81,440136,1,3180,2259
2023,202301,965787,2023001252362,84,2023009657871,36,81,440136,1,3180,2259
2023,202301,965800,2023001252506,28,2023009658001,36,61,410336,1,2500,1776
2023,202301,965802,2023001252541,49,2023009658021,36,47,430336,1,2610,1854
2023,202301,965809,2023001252614,86,2023009658091,36,61,411236,1,1890,1342
2023,202301,965809,2023001252614,86,2023009658091,36,61,411236,1,1890,1342
2023,202301,965813,2023001252652,102,2023009658131,36,61,410336,1,1100,781
2023,202301,965813,2023001252652,102,2023009658131,36,61,410336,1,1100,781
2023,202301,965813,2023001252652,102,2023009658131,36,61,410336,1,1100,781
2023,202301,965814,2023001252675,55,2023009658141,36,47,431136,1,1850,1314
2023,202301,965828,2023001252994,97,2023009658281,36,61,410736,1,3580,2543
2023,202301,965828,2023001252994,97,2023009658281,36,61,410736,1,3580,2543
2023,202301,965828,2023001252994,97,2023009658281,36,61,410736,1,3580,2543
2023,202301,965828,2023001252994,97,2023009658281,36,61,410736,1,3580,2543
2023,202301,965829,2023001252998,218,2023009658291,36,47,430936,1,1850,1314
2023,202301,965831,2023001253009,156,2023009658311,36,61,416536,1,2430,1726
2023,202301,965831,2023001253009,156,2023009658311,36,61,416536,1,2430,1726
2023,202301,965831,2023001253009,156,2023009658311,36,61,416536,1,2430,1726
2023,202301,965839,2023001253124,210,2023009658391,36,5,421136,1,2500,1776
2023,202301,965839,2023001253124,210,2023009658391,36,5,421136,1,2500,1776
2023,202301,965839,2023001253124,210,2023009658391,36,5,421136,1,2500,1776
2023,202301,965839,2023001253124,210,2023009658391,36,5,421136,1,2500,1776
2023,202301,965847,2023001253239,35,2023009658471,36,61,416536,1,2300,1634
2023,202301,965847,2023001253239,35,2023009658471,36,61,416536,1,2300,1634
2023,202301,965847,2023001253239,35,2023009658471,36,61,416536,1,2300,1634
2023,202301,965847,2023001253239,35,2023009658471,36,61,416536,1,2300,1634
2023,202301,965854,2023001253328,92,2023009658541,36,81,440536,1,2600,1847
